ID_REF,GSM41252,GSM41253,GSM41254,GSM41255,GSM41256,GSM41257,GSM41258,GSM41259,GSM41260,GSM41264,GSM41265,GSM41266,GSM41279,GSM41280,GSM41281,GSM41785,GSM41786,GSM41787,GSM41788,GSM41789,GSM41790,GSM41791,GSM41792,GSM41793,GSM41797,GSM41798,GSM41799,GSM41811,GSM41812,GSM41813
YHR167W,0.119037,0.316966,0.532555,-0.441871,-0.412841,-0.145652,-0.321142,-0.428199,-0.123252,0.0742562,0.096156,0.264071,0.0101517,0.184509,0.366431,0.0567105,-0.104131,-0.054237,-0.0165371,-0.0681393,-0.14024,0.165383,0.349254,0.277759,0.256633,0.158643,0.0164774,0.00545839,-0.106842,-0.0218599
YHR168W,0.139103,0.266739,0.148224,0.322822,0.138409,0.389361,0.569033,0.486393,0.479422,0.225436,0.471283,0.20279,-0.291443,-0.191707,-0.218412,0.208324,0.199782,0.218161,0.169695,0.0792377,0.209015,0.208442,0.231343,0.000172197,0.161434,0.0474461,-0.0529063,-0.24552,-0.29382,-0.231869
YHR169W,0.594103,0.755706,1.00883,-0.882165,-0.588067,-0.5933,-1.41184,-1.99298,-1.18308,-0.538676,-0.718802,-0.359112,0.235665,0.577774,0.550595,0.066515,-0.0298357,-0.287206,0.403154,0.338936,0.39621,0.862442,0.807357,0.661281,0.293783,-0.135254,0.0203237,-0.581852,-0.619236,-0.661616
YHR170W,0.352969,0.400983,0.664307,0.541042,0.338817,0.555037,-0.741402,-0.643484,-0.61575,-0.975776,-0.822815,-0.898982,0.310803,0.377652,0.36295,0.184161,0.0562477,-0.289404,0.322606,0.152863,0.362532,0.647172,0.358997,0.485835,-0.00456411,-0.0262639,0.185109,-0.564976,-0.56589,-0.381511
YHR171W,-0.290849,-0.124612,-0.158348,0.0917954,0.0693627,-0.00835057,0.444395,0.491399,0.519926,-0.0363618,-0.122086,0.0157741,-0.19426,-0.357021,0.0867865,-0.248317,0.0466015,0.296435,-0.362701,-0.140244,-0.410497,-0.413144,-0.476205,-0.824738,0.0518778,-0.182546,-0.289646,0.300761,0.563704,0.250707
YHR172W,-0.000772187,-0.00943495,-0.306801,-0.297536,-0.284073,-0.260939,-0.558604,-0.678838,-0.735055,-0.0307323,-0.143543,-0.244528,-0.124753,-0.0364448,-0.000162169,-0.164611,-0.0143722,-0.022062,-0.245161,-0.297329,-0.377134,0.0877816,-0.179672,-0.156951,0.0434164,0.0358713,0.0996858,-0.190709,-0.171391,-0.305664
YHR174W,-0.212533,-0.0451743,0.0921471,-0.280201,-0.387901,-0.00777443,-0.562958,-0.38288,-0.240087,0.231916,0.294411,0.2901,-0.119747,-0.319897,0.008665,-0.222684,NA,-0.144522,-0.291023,-0.229402,-0.218333,-0.202267,NA,-0.425032,-0.266574,-0.331531,0.0717383,-0.280121,-0.226961,-0.0887583
YHR175W,0.291949,0.479978,0.724841,0.21358,0.331884,0.38815,0.458423,0.244361,0.320416,-0.246105,-0.1749,0.111837,-0.245104,-0.178556,0.0783063,0.199448,0.0396794,0.159598,0.221377,0.131357,0.237885,0.176978,0.27382,-0.0914667,0.0705658,-0.112257,-0.102393,0.246766,0.221453,0.138758
YHR176W,-0.177944,-0.252252,-0.216174,-0.250561,-0.220811,-0.0144375,0.318311,0.591302,0.36107,0.643314,0.766387,0.505526,-0.572966,-0.736576,-0.822332,-0.183172,-0.0977394,0.394198,-0.388087,0.0406982,0.104208,-0.197224,0.0106309,0.14089,NA,0.0110236,-0.0102393,-0.414171,-0.230976,-0.130779
YHR177W,0.0322814,-0.106896,-0.348926,0.183209,-0.130829,0.0108201,0.50357,0.283467,0.313738,0.255005,0.499833,0.297897,0.516913,0.088706,-0.105462,-0.340209,0.0104093,-0.0370508,0.311234,0.506817,-0.0463526,0.163632,-0.107672,-0.113946,0.361362,-0.0320345,-0.344645,-0.70335,-0.328377,-0.763853
YHR178W,0.288345,0.995633,0.457153,1.63982,1.29069,0.359027,0.202533,-0.221779,0.561501,-0.174262,-0.231326,-0.0877583,0.0227327,0.560789,-0.626953,1.1791,0.284999,0.588663,1.33302,0.852705,0.637965,0.176013,0.698023,0.564384,1.07043,0.229309,0.282643,0.54686,-0.0231476,0.559837
YHR179W,-1.06806,-0.956275,-1.21429,-0.935927,-0.836428,-0.982649,-0.577848,-0.79384,-0.703258,0.200451,0.122346,0.294133,0.917743,0.911215,0.920663,-0.806581,-0.933635,-0.973913,-0.501132,-0.874329,-0.562495,-0.748475,-0.71659,-0.696454,-0.00753686,0.0445202,-0.0122284,0.206236,0.119169,0.273225
YHR181W,-0.0664534,0.137265,-0.0274293,0.00131597,0.312442,0.0349831,0.0791759,0.116646,0.0767826,-0.0150784,-0.019668,-0.0848318,0.114897,0.172647,0.0644413,-0.111023,-0.197542,0.123097,0.107675,-0.0681103,0.0406134,-0.0623732,-0.0118358,-0.158876,0.106906,0.0855477,-0.00909087,0.119903,0.110326,0.162839
YHR182W,0.117848,0.310197,0.436207,0.515351,-0.654712,-0.0516338,-0.0366665,-0.453684,0.129044,-0.285536,-0.17737,0.20949,0.176274,0.144303,0.592951,-0.114579,-0.305926,-0.37385,-0.017596,-0.255794,0.00339086,-0.318056,0.00696525,0.346324,0.360885,0.0138094,0.172413,0.0757596,-0.439666,-0.46477
YHR183W,0.713792,0.897416,0.767612,0.444123,0.501227,0.417217,-0.0412733,-0.0128818,-0.0103448,0.0067047,0.137237,0.0690438,-0.237735,-0.270096,-0.243652,0.10886,0.250119,0.290788,0.449646,0.336849,0.497629,0.108761,0.338845,0.318654,0.164863,0.410309,0.325762,-0.168394,0.123771,0.0249606
YHR184W,0.0248591,-0.0898532,-0.270408,-0.305224,-0.157758,-0.541832,-0.0651385,-0.159611,-0.484517,-0.183464,-0.404995,-0.172071,0.461506,0.344757,0.237418,-0.281617,-0.0678481,-0.280939,-0.00782941,0.324621,0.112227,-0.096525,0.116357,0.264524,0.305535,0.161404,0.58666,-0.556599,-0.452205,-0.465352
YHR185C,0.0657464,0.291322,-0.122426,0.520659,0.0495268,0.103606,0.404049,0.375851,0.305148,0.019899,-0.179943,-0.261717,-0.31327,0.109635,-0.232352,-0.575725,1.29485,0.851724,0.0902278,NA,-0.125558,0.279542,1.31597,0.292124,0.107,0.00937431,-0.047427,-0.234335,-0.0308893,-0.731067
YHR186C,0.209277,0.167956,-0.0487987,0.30618,-0.0251496,-0.0215125,0.238058,0.0570224,0.0519061,0.204931,0.0530974,0.129641,0.026323,0.0626605,0.206736,-0.0493886,-0.00923964,0.0206097,0.0590374,0.181486,-0.00605753,-0.143736,0.0233398,0.0785824,0.278216,0.135216,0.230509,0.128556,-0.154799,-0.123156
YHR187W,0.0810962,0.0712231,-0.147182,-0.164387,-0.0845024,-0.131299,-0.0668261,0.00989968,-0.166247,-0.178157,0.0415499,-0.201939,0.376433,0.268747,0.0910458,-0.101453,0.238589,-0.274666,0.18311,-0.0901872,0.0455555,-0.0441435,0.0173377,0.0309136,0.168096,0.281837,0.0377611,-0.130557,-0.0666977,0.035013
YHR188C,0.246491,0.3848,0.19563,0.262109,0.0963101,-0.0870458,0.38691,0.102738,0.0345663,-0.0119728,-0.283163,-0.158307,0.217756,0.50738,0.474476,-0.00123494,-0.0504612,0.0458431,0.227819,0.276421,0.0393302,-0.158333,-0.0298981,0.0162125,0.106962,0.116117,0.167167,0.23716,0.0953731,0.170376
YHR189W,0.132509,-0.37169,-0.3698,0.618252,-0.199722,0.213768,0.908452,0.63591,0.545764,0.469378,-0.273694,-0.204673,-0.194676,-0.235508,-0.208737,-0.0106505,-0.0231705,-0.159296,-0.111614,0.129222,-0.0521026,-0.100977,-0.26258,-0.0262675,0.146965,0.199258,-0.250359,-0.026242,0.197098,-0.099733
YHR190W,0.194397,-0.00379949,0.0878164,0.328725,0.0910695,0.157438,0.408161,-0.0260484,0.140819,-0.064342,-0.38919,-0.290508,0.736718,0.809844,0.894789,0.324063,0.275075,0.266845,0.333607,0.295522,0.249023,-0.0884391,0.131917,0.0644568,-0.369661,-0.405874,-0.380163,1.14436,1.0526,1.08842
YHR191C,-0.165184,-0.092677,0.0889167,-0.00620035,-0.023288,0.184519,-0.0207667,0.461818,0.507545,0.213098,0.141417,0.0275134,0.0469379,-0.0802315,-0.160762,-0.0662775,-0.156215,0.0341941,-0.0464742,-0.254216,-0.0755435,-0.00272591,0.085706,-0.00955201,0.0829024,0.0400108,-0.206082,-0.180825,-0.301447,-0.133262
YHR192W,0.290585,0.56234,0.459791,0.0729526,0.104781,0.0896794,-0.313651,0.241383,0.255434,-0.915896,-0.174261,-0.379521,0.0900904,0.532671,0.682879,0.596467,-0.327615,-0.251548,0.169832,0.294737,0.0319154,0.257801,0.185021,-0.468004,0.125881,-0.197779,0.209155,-0.448169,-0.165487,-0.685258
YHR193C,0.812663,-0.0508562,-0.55869,-0.0283429,-0.0499189,-1.08714,0.889571,-0.111779,0.557325,0.228035,0.432402,0.423589,0.443458,0.16282,0.593063,0.00517664,0.291735,0.468207,0.558671,0.504231,-0.0433198,0.960389,0.716427,0.829287,0.108386,0.149317,0.294841,-0.468132,-0.253813,0.0102924
YHR194W,0.0250679,-0.051008,-0.0474335,0.300888,-0.0557194,0.119718,0.925806,0.447711,0.499362,0.404865,-0.0675281,0.284375,-0.119706,-0.0528937,-0.194944,0.0991404,0.1157,0.160336,0.141257,0.0386261,0.0250257,-0.406327,0.0327464,-0.314915,0.117243,-0.115066,0.0717836,0.243709,0.0915163,0.0520416
YHR195W,-0.303326,-0.389592,-0.998278,-0.187357,-0.374442,0.341233,0.0862814,0.225658,-0.148939,-1.29539,0.118102,-0.415447,0.147988,0.0107806,0.152666,0.0358767,0.255473,0.67072,0.132748,-0.574797,0.57685,-0.109282,0.276281,-0.149849,0.595883,0.238246,0.564126,-0.569281,0.559319,0.162535
YHR196W,-0.745291,0.726108,0.694547,-0.901408,-0.583657,0.0197199,0.64995,-0.0179181,-0.49379,1.65382,-0.652911,0.639752,-1.09246,0.573191,0.306626,0.91223,0.0822688,0.470066,0.612319,0.376098,0.693713,0.108758,-0.354007,-0.231743,0.0881783,0.281178,-0.123123,-0.359914,0.190836,-0.169089
YHR197W,0.504692,0.242048,0.648105,0.679811,0.0884835,0.408065,-0.588914,-0.402847,-0.533974,-0.561202,-0.360215,-0.600482,0.155978,0.163127,0.559754,-0.105502,-0.0968601,-0.332741,0.220151,0.261829,0.16093,0.756493,0.748714,0.522522,0.134871,-0.140475,-0.0331115,-0.761924,-0.620577,-0.410649
YHR198C,-0.0288359,0.208961,0.0522047,0.462836,0.277324,0.354263,1.11557,0.862036,0.82426,0.429227,0.699405,0.715537,-0.562813,-0.574934,-0.403698,0.40535,0.279919,0.533478,0.519686,0.452632,0.262976,0.0434526,0.197833,0.249612,0.0619216,0.109224,0.456286,0.336736,-0.0211005,0.243162
YHR199C,0.0642521,-0.162269,-0.361511,-0.20052,-0.37885,-0.191041,0.0755972,0.191723,-0.0481754,-0.0153355,-0.156305,-0.0636218,0.669232,0.738014,0.615812,0.0558657,-0.0351158,0.252862,-0.115867,-0.305075,-0.336969,-0.283551,-0.204503,-0.257599,-0.193729,-0.0247146,-0.283582,0.626896,0.413697,0.638412
YHR200W,0.157849,0.479003,0.260623,0.408248,0.333361,0.282282,0.785961,0.492061,0.459137,0.705972,0.824639,0.71743,0.021196,-0.0387095,0.148516,0.411471,0.102115,0.419412,0.561045,0.359115,0.32687,0.0632746,0.237126,0.136945,0.198245,0.231333,0.4959,0.283481,-0.14425,0.0417318
YHR201C,-0.0962655,0.00731215,0.134262,-0.135934,-0.311701,0.00600147,-0.0361124,-0.194021,-0.297508,0.0325031,0.0579364,0.110034,0.336482,0.549726,0.493199,-0.150951,-0.17024,-0.208564,-0.0756467,-0.124893,-0.166753,-0.0527035,-0.123503,-0.119002,-0.0444197,0.00897949,-0.21496,0.173655,0.327915,0.305373
YHR202W,0.359958,0.440277,0.327812,0.508979,0.456724,0.312866,1.07978,0.733499,0.74527,0.0730919,0.360197,0.155229,-0.455913,-0.0681535,0.0209467,0.562765,0.321931,0.515749,0.463423,0.382457,0.307552,0.260627,0.249388,0.297339,0.206085,0.436121,0.0935816,-0.339878,-0.387397,-0.716277
YHR203C,0.500494,0.546856,0.598346,0.353966,0.351146,0.383921,-0.0715271,0.00204342,-0.00697052,-0.0847582,-0.0754083,0.085467,0.230517,0.351265,0.236686,0.132461,0.224955,0.175814,0.347353,0.238869,0.311782,0.181965,0.280567,0.206087,0.188874,0.239866,0.157919,0.00782802,0.10029,0.231543
YHR204W,0.101701,0.985397,-0.57012,0.356777,-0.0118852,1.14537,-1.74822,-0.0280107,-0.259985,-0.263598,-0.356776,-0.112118,-0.975046,-1.04732,-0.675993,1.01346,-0.461819,-0.0876165,0.453201,-0.0574616,0.0203267,0.00191427,-0.0840912,0.114209,1.05923,0.358538,-0.0563485,0.535101,-0.350135,0.0241174
YHR205W,0.683575,0.407167,0.167136,0.269204,0.0351569,0.0155928,0.0786731,-0.420796,-0.513875,0.0365894,-0.290446,0.0859076,0.158342,0.166407,0.129946,0.0218596,0.226103,-0.208016,0.307279,0.122624,0.159867,0.106364,0.119217,0.0937532,0.103453,-0.0216431,-0.0529715,-0.0681071,-0.259521,-0.273038
YHR206W,0.595352,0.441527,0.155579,0.40052,0.00432783,-0.210025,-0.173277,-0.467539,-0.579524,0.0857576,-0.321624,-0.0819914,0.538365,0.662015,0.680049,0.0587513,0.0177584,-0.326262,0.385918,0.1783,-0.0171306,0.248439,0.199255,0.251982,0.279103,-0.139347,0.0208014,0.115384,-0.237637,-0.331478
YHR207C,-0.618973,-0.703614,-0.710954,-0.450147,-0.667982,-0.591674,-0.298708,-0.123528,-0.216236,-0.0920114,0.0807947,-0.0706998,0.333638,0.366301,0.324821,-0.687006,-0.43036,-0.698227,-0.373082,-0.341621,-0.526065,-0.251712,-0.344827,-0.224805,-0.11697,-0.0812202,-0.0726681,0.321394,0.51356,0.61381
YHR208W,-0.180184,0.198727,-0.143115,0.487532,-0.255448,0.0712007,-0.353762,-0.0304782,-0.39707,-0.102165,0.303884,-0.307805,0.292423,-0.158759,0.229593,-0.295192,-0.547653,-0.376409,-0.0144531,-0.448481,-0.134854,-0.204751,0.0329312,0.217076,0.151188,0.247542,0.340706,0.114667,-0.0714391,0.234282
YHR209W,-0.107973,-0.371289,-0.339888,-0.0236373,-0.246592,-0.113414,0.370555,0.444331,0.119176,-0.288427,-0.320076,0.0149169,0.00914209,-0.0286828,-0.366362,-0.210073,-0.240151,-0.181621,-0.204343,-0.443742,-0.439367,-0.338546,-0.380779,-0.149899,-0.127919,-0.228884,-0.358136,0.3806,0.35816,0.325736
YHR210C,0.0171285,-0.110385,0.275886,0.494673,0.477027,0.329283,0.175202,0.129885,0.299825,-0.251878,-0.180655,-0.206861,-0.00966115,0.141167,0.34688,0.121842,-0.0664915,0.176221,0.16809,0.0100101,0.0255822,-0.335367,0.0276205,0.234192,0.102709,0.525589,0.699435,0.379612,0.0865221,0.487494
YHR211W,0.0382157,-0.204406,-0.44018,0.264384,0.0353764,0.0295773,0.659584,0.473733,0.378368,0.156651,-0.142087,0.0584306,0.0872145,-0.00939328,-0.241137,-0.0125815,0.283035,-0.196547,0.142848,0.00218631,-0.367054,-0.0792733,-0.0797365,-0.282212,0.0889594,-0.119741,-0.119709,0.0449534,0.0125749,0.0354311
YHR213W,0.110709,-0.727521,-0.390421,-0.596143,-0.0655328,-0.938255,-0.831007,0.321868,-0.0550919,0.423255,-0.338533,-0.539623,-0.129912,-0.175214,-0.046617,-0.276249,-0.748034,-0.111248,0.586538,0.439667,-0.842666,-0.235769,0.516332,0.792326,-0.542761,-0.533119,-0.128254,-0.525035,-0.425402,0.0598372
YHR214W,0.0478237,0.106089,-0.104145,0.22518,-0.0102634,-0.273088,0.310982,-0.0222389,-0.160027,0.181668,-0.410143,-0.160002,0.23404,0.270393,0.0171044,0.00597312,0.316273,-0.229432,0.348938,0.518645,0.197986,0.180959,0.258408,0.308608,0.397519,0.33248,0.294141,-0.418055,-0.287587,-0.413681
YHR215W,-0.196528,-0.0613031,-0.0618484,-0.0787673,-0.0381921,-0.0512105,0.0723794,-0.0617887,0.019658,0.169889,0.207338,0.242735,0.523588,0.554404,0.659088,0.0217194,-0.056001,0.0201582,0.0329474,0.0652638,0.0141961,-0.0104154,0.106946,0.0763349,0.147737,0.46488,0.166348,0.664256,0.438149,0.550732
YHR216W,0.328331,0.29105,0.329091,0.2892,0.184148,0.349861,0.4711,0.592566,0.719687,0.370064,0.45455,0.359584,0.0707946,-0.365819,-0.595473,-1.2928,-0.960273,-0.394666,-1.30761,-0.845966,-0.3419,-1.30356,-0.214882,0.287187,-0.646094,1.60602,1.55926,0.379133,0.854991,0.550328
YHR218W,0.0968077,-0.115925,-0.258158,-0.207579,-0.312252,-0.504004,0.134729,-0.0349125,-0.242007,0.293621,-0.0382679,-0.120456,0.177209,0.132265,-0.000211302,-0.315654,0.429449,0.379052,-0.227033,0.250618,0.0426862,-0.339262,0.0433429,0.0437327,-0.347677,0.151933,-0.0568759,-0.198092,0.297689,-0.138117
YHR219W,0.0331855,0.0669366,0.0494084,0.128972,-0.0172548,0.0137298,0.268202,0.173394,0.104678,0.604453,0.436069,0.396964,0.0725923,0.311773,0.325934,0.038581,0.229511,0.0607755,0.12434,0.145999,-0.076133,-0.118847,-0.0339546,-0.215575,-0.179877,0.0804649,-0.0877189,0.363214,0.340379,0.127986
YIL001W,-0.00843835,0.0116148,-0.0715528,0.157105,0.0237538,0.138415,-0.169793,0.0548341,-0.0742726,-0.0501267,0.211158,-0.0368813,-0.181711,0.00773769,-0.0111526,-0.235089,-0.0746619,0.00816598,-0.144325,-0.0904717,-0.0884568,-0.186704,-0.174638,-0.036722,-0.00942591,-0.0530166,0.00417478,0.239477,0.147508,0.32862
YIL002C,0.0432294,0.367156,0.0440002,0.273025,-0.110414,-0.183416,0.11763,-0.0663182,0.0907093,0.187031,0.0920993,-0.0514265,0.127404,0.225027,0.368068,0.081449,-0.00685421,-0.121206,0.259059,0.356827,0.173042,-0.0394031,-0.211717,-0.0662219,-0.0186318,0.0273377,0.321886,0.609633,0.203938,0.42394
YIL003W,0.0797566,0.493857,0.428631,0.162183,0.273199,0.520072,0.0425967,-0.0383296,-0.112484,-0.013903,-0.185803,0.154796,0.199372,0.224063,0.516851,0.135221,0.0723999,-0.0436104,0.340525,0.205923,0.261856,0.406876,0.258719,0.275297,0.25353,-0.0518625,-0.160232,-0.339635,-0.355702,-0.069478
YIL004C,0.242775,0.419359,0.629952,0.155953,-0.0584464,0.277353,-0.0943657,0.0941067,0.174436,-0.0591775,0.217647,0.239093,0.0246491,0.0141397,-0.1341,0.0917597,-0.0694935,0.00408124,0.158087,0.0951788,-0.0622037,0.170852,0.109109,0.113149,0.0582688,-0.0253739,-0.00850967,-0.0759237,-0.181468,-0.00508121
YIL005W,-0.117824,0.195445,0.262166,-0.0233679,0.281655,-0.198896,0.430169,0.23336,0.0976146,0.150338,0.012376,0.197815,0.0596707,-0.134474,-0.0716964,-0.134195,0.065482,0.0840125,0.214267,0.156428,0.248312,-0.0507908,0.0309166,0.122518,0.053368,-0.0100148,-0.0652522,-0.0366841,-0.0750772,0.0449785
YIL006W,0.276771,-0.012781,0.0610366,-0.319202,-0.415969,-0.399782,0.25911,0.0492773,-0.109574,-0.126614,0.0948433,0.0758054,-0.172394,0.250738,-0.104232,-0.36197,-0.290564,-0.59484,-0.240317,-0.172913,-0.403292,-0.415248,0.0699136,-0.375021,0.0826537,-0.136428,-0.366748,0.0947576,-0.0740679,-0.169831
YIL007C,-0.243539,-0.0489732,0.00388896,0.288719,0.322618,0.187393,0.707699,0.578517,0.489602,0.271513,0.13074,0.144811,-0.0557489,0.0960649,-0.0600252,0.0875132,-0.0446909,0.112159,0.234471,0.0384816,0.348035,0.0312386,0.100592,-0.00765833,0.0660234,0.247774,-0.111804,-0.276037,-0.135582,-0.0104567
YIL008W,0.360553,0.545764,0.810165,0.418819,0.119249,0.248113,-0.216711,-0.198895,-0.0459632,-0.888947,-0.425233,-0.38843,0.144934,0.135798,0.0641251,0.164402,-0.0943729,-0.125677,0.271837,0.251988,0.228176,0.439798,0.517741,0.334447,0.16837,0.287235,0.340042,-0.504099,-0.417054,-0.267894
YIL009C-A,-0.220743,0.0409395,0.0285297,-0.139742,0.292661,0.083625,-0.240131,-0.188481,-0.14477,-0.412727,-0.196925,-0.358071,0.330604,0.391673,0.213173,-0.149852,-0.127004,0.0877822,0.138329,-0.151721,-0.166366,-0.156621,0.042874,-0.312756,-0.0464909,0.0109782,-0.157081,0.166644,0.00237077,0.383427
YIL009W,-1.69899,0.144692,-0.522602,-1.17581,0.0420522,-0.863594,-1.43951,-0.829585,-0.259985,-1.15354,-0.131545,-0.196128,-0.384944,-0.555363,0.0166754,-0.652411,-1.91773,0.137085,-0.866907,-0.784866,0.698415,0.132714,-0.785186,0.3049,0.212696,0.279621,-0.129477,0.131709,-0.869335,0.0950262
YIL010W,-0.116652,0.200724,0.236511,0.0634429,0.322299,0.151715,0.521694,0.403827,0.463002,0.406947,0.346825,0.333307,0.240271,0.344575,0.270643,-0.119449,-0.0978479,0.280392,0.127119,0.070909,0.228775,-0.19472,0.11284,0.0446716,0.00430772,0.0319558,-0.0594352,0.131811,0.100806,0.415332
YIL011W,-2.94013,-3.23916,-5.07112,-5.47838,-5.2774,-5.1251,-5.07669,-5.28099,-5.47864,-4.99777,-4.83227,-4.81971,1.60328,1.71436,1.7357,-4.49943,-3.86626,-3.68257,-4.86784,-5.13515,-4.79301,-4.72403,-4.75373,-4.78138,-4.22124,-4.36232,-4.33714,2.81995,2.62513,2.50082
YIL013C,-1.15623,-1.62087,-2.24814,-2.38926,-2.55698,-2.61063,-2.17429,-2.3414,-2.52845,-2.29469,-2.1668,-2.03162,1.12752,1.24355,1.32279,-1.45679,-1.34396,-1.36117,-1.7575,-1.50467,-1.44869,-1.4748,-1.49647,-1.24653,-1.12954,-1.08418,-0.843654,2.05818,1.82006,1.74245
YIL014C-A,-0.287749,-0.428152,-0.484167,-0.400816,-0.533213,-0.703889,-0.169321,-0.462267,-0.40173,0.182777,-0.169001,0.00240727,-0.102501,-0.0787492,-0.204436,-0.22421,-0.400513,-0.441512,-0.283168,-0.191211,-0.273736,-0.60472,-0.114905,-0.223567,-0.430961,0.0426348,0.165672,0.0600234,0.162291,0.123747
YIL014W,-0.331127,-0.414437,-0.177208,-0.180939,-0.427228,-0.181986,-0.0385154,-0.110054,-0.257111,-0.550649,-0.311107,-0.264466,0.171716,0.245011,-0.192415,-0.247597,-0.22108,-0.0741163,-0.255452,-0.225357,-0.066799,-0.150036,0.0648374,0.0381235,-0.0932433,0.0339777,-0.118379,-0.0623963,-0.0348235,0.0130522
YIL015W,0.216118,0.332341,-0.737464,-0.689473,-0.055785,-0.046096,-0.33054,-0.765579,-0.729167,-0.474992,0.249619,0.313301,-0.592463,-0.308551,-0.361343,-0.256605,0.416437,-0.127817,-0.522734,0.666436,0.396529,-0.378615,-0.245785,0.444573,0.413821,-0.0444791,0.585894,0.939364,0.287159,-0.823224
YIL016W,0.0379335,0.216769,0.727219,0.0810478,-0.0655144,0.354452,-0.242469,-0.0678779,0.0196173,-0.242321,-0.174705,-0.167649,-0.0415734,0.0539027,-0.06324,0.159755,0.0198011,0.13383,0.175203,-0.0522556,0.0217728,0.152067,0.301924,-0.00855461,0.17868,-0.0788589,0.108274,-0.159254,-0.117256,-0.0361086
YIL017C,-0.0103654,-0.262227,-0.425485,0.0364738,-0.309925,-0.167627,0.675115,0.707669,0.628959,0.123659,-0.000154815,0.093213,-0.208816,-0.141882,-0.0785095,-0.110236,0.0826593,0.0434258,-0.24008,-0.330592,-0.30338,-0.355947,-0.353951,-0.728274,-0.102721,-0.095408,-0.198434,0.348523,0.476891,0.374041
YIL018W,0.138238,0.775425,-0.0505667,0.362411,-1.53553,0.0232557,-1.94964,-0.375863,0.00180966,0.782294,0.394421,0.680091,-0.407617,-0.649641,-0.215817,0.0824599,-0.332769,-0.4963,-0.124647,0.600631,0.689011,-0.0282505,0.281069,0.203573,0.400868,-0.365883,0.228646,0.42419,-0.488475,-0.0403479
YIL019W,0.195231,0.404708,0.559113,0.467669,0.384571,-0.175983,-0.229649,0.45622,0.278279,-0.277052,0.686504,-0.276847,-0.182165,0.105185,-0.00968645,0.544868,-0.165824,-0.146445,0.804674,0.202749,0.315599,0.859125,0.462497,0.463895,0.393304,0.00820547,-0.195847,0.328018,-0.516219,-0.252376
YIL020C,-0.214741,-0.0162721,0.184909,0.317977,0.699432,-0.378235,0.454764,-0.233241,-0.916441,0.0747756,-0.245005,-0.0455792,-0.0956028,-0.48343,-0.568574,0.921496,0.879813,0.555028,0.391162,0.0541702,-0.59375,-0.597419,0.513108,0.527244,0.854272,-0.0195179,0.399769,-0.0398339,-0.441921,0.287683
YIL021W,0.00565565,-0.165518,0.14151,-0.137256,-0.0109422,0.0161012,-0.267003,-0.197657,-0.125801,-0.316558,-0.119949,-0.0555703,0.0647344,0.00706792,-0.0832203,-0.168393,-0.0426749,0.180965,0.0743921,-0.108832,0.0432309,0.0115966,0.103589,0.0325697,0.0874596,0.00565572,-0.0274073,-0.0343536,-0.104785,0.0377433
YIL022W,0.333475,0.206745,0.600405,0.50204,0.0341323,0.240663,0.498745,0.476735,0.335526,0.533648,0.162946,0.417428,-0.113455,-0.201931,-0.232537,0.2135,0.208178,0.201014,0.233817,0.167541,0.171932,0.211308,0.143181,0.100009,0.308735,0.0868988,0.291809,-0.172684,-0.281378,-0.227931
YIL023C,0.325861,0.0444428,0.0175706,0.318985,0.273638,0.331493,0.63888,0.43782,0.347022,0.209994,0.0163346,0.0609681,0.132526,0.173992,-0.0475961,-0.051892,0.0163697,0.479575,0.0642693,-0.000806094,0.018838,0.26178,0.129471,0.0398868,0.321038,0.182312,-0.0668819,0.255389,0.0909324,0.184191
YIL024C,-0.192378,-0.256452,-0.130706,-0.208535,-0.308556,-0.0563681,0.269236,0.411227,0.364164,0.718353,0.68803,0.687469,-0.00902306,-0.0957841,0.0352569,0.178683,-0.027901,-0.0430476,0.247126,0.0171529,-0.169819,-0.24231,-0.283131,-0.134938,-0.346457,-0.574995,-0.104176,0.300491,0.477146,0.507735
YIL026C,-0.123222,0.113206,-0.11312,-0.300187,-0.38191,-0.806872,-1.0425,-1.2211,-1.20024,0.0259281,-0.0152049,0.101187,0.277606,0.295517,0.146903,-0.324343,-0.21459,-0.38266,-0.246733,-0.177013,-0.25688,-0.385028,-0.294796,-0.0314998,0.248467,-0.0920618,0.164692,0.0349918,0.0175051,-0.094704
